Continent,Region/Country,Product,Variable,Year,Unit,Quantity
Asia,Qatar,Wine,Imports, 2 013,1000 hl,157
Asia,Qatar,Wine,Exports, 2 014,1000 hl,0
Asia,Qatar,Wine,Imports, 2 014,1000 hl,128
Asia,Qatar,Wine,Exports, 2 015,1000 hl,0
Asia,Qatar,Wine,Imports, 2 015,1000 hl,98
Asia,Qatar,Wine,Exports, 2 016,1000 hl,0
Asia,Qatar,Wine,Imports, 2 016,1000 hl,112
Asia,Qatar,Wine,Exports, 2 017,1000 hl,0
Asia,Qatar,Wine,Imports, 2 017,1000 hl,64
Asia,Qatar,Wine,Exports, 2 018,1000 hl,0
Asia,Qatar,Wine,Imports, 2 018,1000 hl,20
Asia,Qatar,Wine,Exports, 2 019,1000 hl,0
Asia,Qatar,Wine,Imports, 2 019,1000 hl,18
Asia,Qatar,Wine,Exports, 2 020,1000 hl,0
Asia,Qatar,Wine,Imports, 2 020,1000 hl,22
Asia,Qatar,Wine,Exports, 2 021,1000 hl,0
Asia,Qatar,Wine,Imports, 2 021,1000 hl,18
Europe,Republic of North Macedonia,Wine,Consumption, 2 007,1000 hl,120
Europe,Republic of North Macedonia,Wine,Exports, 2 007,1000 hl,923
Europe,Republic of North Macedonia,Wine,Imports, 2 007,1000 hl,18
Europe,Republic of North Macedonia,Wine,Production, 2 007,1000 hl,1075
Europe,Republic of North Macedonia,Wine,Consumption, 2 008,1000 hl,150
Europe,Republic of North Macedonia,Wine,Exports, 2 008,1000 hl,923
Europe,Republic of North Macedonia,Wine,Imports, 2 008,1000 hl,17
Europe,Republic of North Macedonia,Wine,Production, 2 008,1000 hl,924
Europe,Republic of North Macedonia,Wine,Consumption, 2 009,1000 hl,150
Europe,Republic of North Macedonia,Wine,Exports, 2 009,1000 hl,684
Europe,Republic of North Macedonia,Wine,Imports, 2 009,1000 hl,11
Europe,Republic of North Macedonia,Wine,Production, 2 009,1000 hl,955
Europe,Republic of North Macedonia,Wine,Consumption, 2 010,1000 hl,150
Europe,Republic of North Macedonia,Wine,Exports, 2 010,1000 hl,684
Europe,Republic of North Macedonia,Wine,Imports, 2 010,1000 hl,2
Europe,Republic of North Macedonia,Wine,Production, 2 010,1000 hl,772
Europe,Republic of North Macedonia,Wine,Consumption, 2 011,1000 hl,150
Europe,Republic of North Macedonia,Wine,Exports, 2 011,1000 hl,966
Europe,Republic of North Macedonia,Wine,Imports, 2 011,1000 hl,1
Europe,Republic of North Macedonia,Wine,Production, 2 011,1000 hl,665
Europe,Republic of North Macedonia,Wine,Consumption, 2 012,1000 hl,150
Europe,Republic of North Macedonia,Wine,Exports, 2 012,1000 hl,1150
Europe,Republic of North Macedonia,Wine,Imports, 2 012,1000 hl,3
Europe,Republic of North Macedonia,Wine,Production, 2 012,1000 hl,781
Europe,Republic of North Macedonia,Wine,Consumption, 2 013,1000 hl,150
Europe,Republic of North Macedonia,Wine,Exports, 2 013,1000 hl,885
Europe,Republic of North Macedonia,Wine,Imports, 2 013,1000 hl,4
Europe,Republic of North Macedonia,Wine,Production, 2 013,1000 hl,1024
Europe,Republic of North Macedonia,Wine,Consumption, 2 014,1000 hl,150
Europe,Republic of North Macedonia,Wine,Exports, 2 014,1000 hl,797
Europe,Republic of North Macedonia,Wine,Imports, 2 014,1000 hl,1
Europe,Republic of North Macedonia,Wine,Production, 2 014,1000 hl,790
Europe,Republic of North Macedonia,Wine,Consumption, 2 015,1000 hl,252
Europe,Republic of North Macedonia,Wine,Exports, 2 015,1000 hl,588
Europe,Republic of North Macedonia,Wine,Imports, 2 015,1000 hl,2
Europe,Republic of North Macedonia,Wine,Production, 2 015,1000 hl,1096
Europe,Republic of North Macedonia,Wine,Consumption, 2 016,1000 hl,400
Europe,Republic of North Macedonia,Wine,Exports, 2 016,1000 hl,763
Europe,Republic of North Macedonia,Wine,Imports, 2 016,1000 hl,2
Europe,Republic of North Macedonia,Wine,Production, 2 016,1000 hl,1053
Europe,Republic of North Macedonia,Wine,Consumption, 2 017,1000 hl,103
Europe,Republic of North Macedonia,Wine,Exports, 2 017,1000 hl,743
Europe,Republic of North Macedonia,Wine,Imports, 2 017,1000 hl,3
Europe,Republic of North Macedonia,Wine,Production, 2 017,1000 hl,657
Europe,Republic of North Macedonia,Wine,Consumption, 2 018,1000 hl,99
Europe,Republic of North Macedonia,Wine,Exports, 2 018,1000 hl,748
Europe,Republic of North Macedonia,Wine,Imports, 2 018,1000 hl,3
Europe,Republic of North Macedonia,Wine,Production, 2 018,1000 hl,1026
Europe,Republic of North Macedonia,Wine,Consumption, 2 019,1000 hl,266
Europe,Republic of North Macedonia,Wine,Exports, 2 019,1000 hl,656
Europe,Republic of North Macedonia,Wine,Imports, 2 019,1000 hl,2
Europe,Republic of North Macedonia,Wine,Production, 2 019,1000 hl,906
Europe,Republic of North Macedonia,Wine,Consumption, 2 020,1000 hl,265
Europe,Republic of North Macedonia,Wine,Exports, 2 020,1000 hl,660
Europe,Republic of North Macedonia,Wine,Imports, 2 020,1000 hl,1
Europe,Republic of North Macedonia,Wine,Production, 2 020,1000 hl,936
Europe,Republic of North Macedonia,Wine,Consumption, 2 021,1000 hl,265
Europe,Republic of North Macedonia,Wine,Exports, 2 021,1000 hl,685
Europe,Republic of North Macedonia,Wine,Imports, 2 021,1000 hl,2
Europe,Republic of North Macedonia,Wine,Production, 2 021,1000 hl,936
Asia,Republic of Türkiye,Wine,Consumption, 2 007,1000 hl,203
Asia,Republic of Türkiye,Wine,Exports, 2 007,1000 hl,25
Asia,Republic of Türkiye,Wine,Imports, 2 007,1000 hl,12
Asia,Republic of Türkiye,Wine,Production, 2 007,1000 hl,244
Asia,Republic of Türkiye,Wine,Consumption, 2 008,1000 hl,366
Asia,Republic of Türkiye,Wine,Exports, 2 008,1000 hl,18
Asia,Republic of Türkiye,Wine,Imports, 2 008,1000 hl,15
Asia,Republic of Türkiye,Wine,Production, 2 008,1000 hl,393
Asia,Republic of Türkiye,Wine,Consumption, 2 009,1000 hl,461
Asia,Republic of Türkiye,Wine,Exports, 2 009,1000 hl,36
Asia,Republic of Türkiye,Wine,Imports, 2 009,1000 hl,11
Asia,Republic of Türkiye,Wine,Production, 2 009,1000 hl,476
Asia,Republic of Türkiye,Wine,Consumption, 2 010,1000 hl,595
Asia,Republic of Türkiye,Wine,Exports, 2 010,1000 hl,27
Asia,Republic of Türkiye,Wine,Imports, 2 010,1000 hl,17
Asia,Republic of Türkiye,Wine,Production, 2 010,1000 hl,601
Asia,Republic of Türkiye,Wine,Consumption, 2 011,1000 hl,586
Asia,Republic of Türkiye,Wine,Exports, 2 011,1000 hl,25
Asia,Republic of Türkiye,Wine,Imports, 2 011,1000 hl,18
Asia,Republic of Türkiye,Wine,Production, 2 011,1000 hl,571
Asia,Republic of Türkiye,Wine,Consumption, 2 012,1000 hl,564
Asia,Republic of Türkiye,Wine,Exports, 2 012,1000 hl,26
Asia,Republic of Türkiye,Wine,Imports, 2 012,1000 hl,22
Asia,Republic of Türkiye,Wine,Production, 2 012,1000 hl,546
Asia,Republic of Türkiye,Wine,Consumption, 2 013,1000 hl,622
Asia,Republic of Türkiye,Wine,Exports, 2 013,1000 hl,30
Asia,Republic of Türkiye,Wine,Imports, 2 013,1000 hl,19
Asia,Republic of Türkiye,Wine,Production, 2 013,1000 hl,604
Asia,Republic of Türkiye,Wine,Consumption, 2 014,1000 hl,629
Asia,Republic of Türkiye,Wine,Exports, 2 014,1000 hl,31
Asia,Republic of Türkiye,Wine,Imports, 2 014,1000 hl,27
Asia,Republic of Türkiye,Wine,Production, 2 014,1000 hl,604
Asia,Republic of Türkiye,Wine,Consumption, 2 015,1000 hl,636
Asia,Republic of Türkiye,Wine,Exports, 2 015,1000 hl,30
Asia,Republic of Türkiye,Wine,Imports, 2 015,1000 hl,22
Asia,Republic of Türkiye,Wine,Production, 2 015,1000 hl,617
Asia,Republic of Türkiye,Wine,Consumption, 2 016,1000 hl,513
Asia,Republic of Türkiye,Wine,Exports, 2 016,1000 hl,29
Asia,Republic of Türkiye,Wine,Imports, 2 016,1000 hl,20
Asia,Republic of Türkiye,Wine,Production, 2 016,1000 hl,496
Asia,Republic of Türkiye,Wine,Consumption, 2 017,1000 hl,664
Asia,Republic of Türkiye,Wine,Exports, 2 017,1000 hl,42
Asia,Republic of Türkiye,Wine,Imports, 2 017,1000 hl,24
Asia,Republic of Türkiye,Wine,Production, 2 017,1000 hl,644
Asia,Republic of Türkiye,Wine,Consumption, 2 018,1000 hl,772
Asia,Republic of Türkiye,Wine,Exports, 2 018,1000 hl,27
Asia,Republic of Türkiye,Wine,Imports, 2 018,1000 hl,18
Asia,Republic of Türkiye,Wine,Production, 2 018,1000 hl,754
Asia,Republic of Türkiye,Wine,Consumption, 2 019,1000 hl,748
Asia,Republic of Türkiye,Wine,Exports, 2 019,1000 hl,29
Asia,Republic of Türkiye,Wine,Imports, 2 019,1000 hl,12
Asia,Republic of Türkiye,Wine,Production, 2 019,1000 hl,725
Asia,Republic of Türkiye,Wine,Consumption, 2 020,1000 hl,681
Asia,Republic of Türkiye,Wine,Exports, 2 020,1000 hl,18
Asia,Republic of Türkiye,Wine,Imports, 2 020,1000 hl,13
Asia,Republic of Türkiye,Wine,Production, 2 020,1000 hl,622
Asia,Republic of Türkiye,Wine,Consumption, 2 021,1000 hl,775
Asia,Republic of Türkiye,Wine,Exports, 2 021,1000 hl,18
Asia,Republic of Türkiye,Wine,Imports, 2 021,1000 hl,19
Asia,Republic of Türkiye,Wine,Production, 2 021,1000 hl,622
Africa,Reunion island,Wine,Consumption, 2 007,1000 hl,0
Africa,Reunion island,Wine,Exports, 2 007,1000 hl,0
Africa,Reunion island,Wine,Imports, 2 007,1000 hl,0
Africa,Reunion island,Wine,Consumption, 2 008,1000 hl,0
Africa,Reunion island,Wine,Exports, 2 008,1000 hl,0
Africa,Reunion island,Wine,Imports, 2 008,1000 hl,0
Africa,Reunion island,Wine,Consumption, 2 009,1000 hl,0
Africa,Reunion island,Wine,Exports, 2 009,1000 hl,0
Africa,Reunion island,Wine,Imports, 2 009,1000 hl,0
Africa,Reunion island,Wine,Consumption, 2 010,1000 hl,0
Africa,Reunion island,Wine,Exports, 2 010,1000 hl,0
Africa,Reunion island,Wine,Imports, 2 010,1000 hl,0
Africa,Reunion island,Wine,Consumption, 2 011,1000 hl,0
Africa,Reunion island,Wine,Exports, 2 011,1000 hl,0
Africa,Reunion island,Wine,Imports, 2 011,1000 hl,0
Africa,Reunion island,Wine,Consumption, 2 012,1000 hl,0
Africa,Reunion island,Wine,Exports, 2 012,1000 hl,0
Africa,Reunion island,Wine,Imports, 2 012,1000 hl,0
Africa,Reunion island,Wine,Consumption, 2 013,1000 hl,0
Africa,Reunion island,Wine,Exports, 2 013,1000 hl,0
Africa,Reunion island,Wine,Imports, 2 013,1000 hl,0
Africa,Reunion island,Wine,Consumption, 2 014,1000 hl,0
Africa,Reunion island,Wine,Exports, 2 014,1000 hl,0
Africa,Reunion island,Wine,Imports, 2 014,1000 hl,0
Africa,Reunion island,Wine,Consumption, 2 015,1000 hl,0
Africa,Reunion island,Wine,Exports, 2 015,1000 hl,0
Africa,Reunion island,Wine,Imports, 2 015,1000 hl,0
Africa,Reunion island,Wine,Consumption, 2 016,1000 hl,0
Africa,Reunion island,Wine,Exports, 2 016,1000 hl,0
Africa,Reunion island,Wine,Imports, 2 016,1000 hl,0
Africa,Reunion island,Wine,Consumption, 2 017,1000 hl,0
Africa,Reunion island,Wine,Exports, 2 017,1000 hl,0
Africa,Reunion island,Wine,Imports, 2 017,1000 hl,0
Africa,Reunion island,Wine,Consumption, 2 018,1000 hl,0
Africa,Reunion island,Wine,Exports, 2 018,1000 hl,0
Africa,Reunion island,Wine,Imports, 2 018,1000 hl,0
Africa,Reunion island,Wine,Consumption, 2 019,1000 hl,0
Africa,Reunion island,Wine,Exports, 2 019,1000 hl,0
Africa,Reunion island,Wine,Imports, 2 019,1000 hl,0
Africa,Reunion island,Wine,Consumption, 2 020,1000 hl,0
Africa,Reunion island,Wine,Exports, 2 020,1000 hl,0
Africa,Reunion island,Wine,Imports, 2 020,1000 hl,0
Africa,Reunion island,Wine,Consumption, 2 021,1000 hl,0
Africa,Reunion island,Wine,Exports, 2 021,1000 hl,0
Africa,Reunion island,Wine,Imports, 2 021,1000 hl,0
Europe,Romania,Wine,Consumption, 2 007,1000 hl,5539
Europe,Romania,Wine,Exports, 2 007,1000 hl,143
Europe,Romania,Wine,Imports, 2 007,1000 hl,381
Europe,Romania,Wine,Production, 2 007,1000 hl,5289
Europe,Romania,Wine,Consumption, 2 008,1000 hl,5466
Europe,Romania,Wine,Exports, 2 008,1000 hl,141
Europe,Romania,Wine,Imports, 2 008,1000 hl,388
Europe,Romania,Wine,Production, 2 008,1000 hl,5159
Europe,Romania,Wine,Consumption, 2 009,1000 hl,6066
Europe,Romania,Wine,Exports, 2 009,1000 hl,107
Europe,Romania,Wine,Imports, 2 009,1000 hl,130
Europe,Romania,Wine,Production, 2 009,1000 hl,6703
Europe,Romania,Wine,Consumption, 2 010,1000 hl,5070
Europe,Romania,Wine,Exports, 2 010,1000 hl,98
Europe,Romania,Wine,Imports, 2 010,1000 hl,224
Europe,Romania,Wine,Production, 2 010,1000 hl,3287
Europe,Romania,Wine,Consumption, 2 011,1000 hl,4137
Europe,Romania,Wine,Exports, 2 011,1000 hl,105
Europe,Romania,Wine,Imports, 2 011,1000 hl,908
Europe,Romania,Wine,Production, 2 011,1000 hl,4058
Europe,Romania,Wine,Consumption, 2 012,1000 hl,4302
Europe,Romania,Wine,Exports, 2 012,1000 hl,114
Europe,Romania,Wine,Imports, 2 012,1000 hl,545
Europe,Romania,Wine,Production, 2 012,1000 hl,3311
Europe,Romania,Wine,Consumption, 2 013,1000 hl,4559
Europe,Romania,Wine,Exports, 2 013,1000 hl,105
Europe,Romania,Wine,Imports, 2 013,1000 hl,367
Europe,Romania,Wine,Production, 2 013,1000 hl,5113
Europe,Romania,Wine,Consumption, 2 014,1000 hl,4681
Europe,Romania,Wine,Exports, 2 014,1000 hl,105
Europe,Romania,Wine,Imports, 2 014,1000 hl,342
Europe,Romania,Wine,Production, 2 014,1000 hl,3750
Europe,Romania,Wine,Consumption, 2 015,1000 hl,3991
Europe,Romania,Wine,Exports, 2 015,1000 hl,139
Europe,Romania,Wine,Imports, 2 015,1000 hl,507
Europe,Romania,Wine,Production, 2 015,1000 hl,3628
Europe,Romania,Wine,Consumption, 2 016,1000 hl,3818
Europe,Romania,Wine,Exports, 2 016,1000 hl,129
Europe,Romania,Wine,Imports, 2 016,1000 hl,502
Europe,Romania,Wine,Production, 2 016,1000 hl,3267
Europe,Romania,Wine,Consumption, 2 017,1000 hl,4140
Europe,Romania,Wine,Exports, 2 017,1000 hl,162
Europe,Romania,Wine,Imports, 2 017,1000 hl,484
Europe,Romania,Wine,Production, 2 017,1000 hl,4317
Europe,Romania,Wine,Consumption, 2 018,1000 hl,3899
Europe,Romania,Wine,Exports, 2 018,1000 hl,199
Europe,Romania,Wine,Imports, 2 018,1000 hl,395
Europe,Romania,Wine,Production, 2 018,1000 hl,5088
Europe,Romania,Wine,Consumption, 2 019,1000 hl,2243
Europe,Romania,Wine,Exports, 2 019,1000 hl,236
Europe,Romania,Wine,Imports, 2 019,1000 hl,366
Europe,Romania,Wine,Production, 2 019,1000 hl,3808
Europe,Romania,Wine,Consumption, 2 020,1000 hl,2558
Europe,Romania,Wine,Exports, 2 020,1000 hl,210
Europe,Romania,Wine,Imports, 2 020,1000 hl,451
Europe,Romania,Wine,Production, 2 020,1000 hl,3829
Europe,Romania,Wine,Consumption, 2 021,1000 hl,3709
Europe,Romania,Wine,Exports, 2 021,1000 hl,190
Europe,Romania,Wine,Imports, 2 021,1000 hl,597
Europe,Romania,Wine,Production, 2 021,1000 hl,4451
Europe,Russia,Wine,Consumption, 2 007,1000 hl,12610
Europe,Russia,Wine,Exports, 2 007,1000 hl,24
Europe,Russia,Wine,Imports, 2 007,1000 hl,6434
Europe,Russia,Wine,Production, 2 007,1000 hl,7280
Europe,Russia,Wine,Consumption, 2 008,1000 hl,12892
Europe,Russia,Wine,Exports, 2 008,1000 hl,13
Europe,Russia,Wine,Imports, 2 008,1000 hl,5733
Europe,Russia,Wine,Production, 2 008,1000 hl,7110
Europe,Russia,Wine,Consumption, 2 009,1000 hl,11895
Europe,Russia,Wine,Exports, 2 009,1000 hl,8
Europe,Russia,Wine,Imports, 2 009,1000 hl,4520
Europe,Russia,Wine,Production, 2 009,1000 hl,3911
Europe,Russia,Wine,Consumption, 2 010,1000 hl,10743
Europe,Russia,Wine,Exports, 2 010,1000 hl,9
Europe,Russia,Wine,Imports, 2 010,1000 hl,5466
Europe,Russia,Wine,Production, 2 010,1000 hl,6756
Europe,Russia,Wine,Consumption, 2 011,1000 hl,12564
Europe,Russia,Wine,Exports, 2 011,1000 hl,6
Europe,Russia,Wine,Imports, 2 011,1000 hl,5112
Europe,Russia,Wine,Production, 2 011,1000 hl,6242
Europe,Russia,Wine,Consumption, 2 012,1000 hl,11598
Europe,Russia,Wine,Exports, 2 012,1000 hl,6
Europe,Russia,Wine,Imports, 2 012,1000 hl,4899
Europe,Russia,Wine,Production, 2 012,1000 hl,5724
Europe,Russia,Wine,Consumption, 2 013,1000 hl,10555
Europe,Russia,Wine,Exports, 2 013,1000 hl,6
Europe,Russia,Wine,Imports, 2 013,1000 hl,4922
Europe,Russia,Wine,Production, 2 013,1000 hl,5065
Europe,Russia,Wine,Consumption, 2 014,1000 hl,9881
Europe,Russia,Wine,Exports, 2 014,1000 hl,7
Europe,Russia,Wine,Imports, 2 014,1000 hl,4676
Europe,Russia,Wine,Production, 2 014,1000 hl,4712
Europe,Russia,Wine,Consumption, 2 015,1000 hl,9658
Europe,Russia,Wine,Exports, 2 015,1000 hl,29
Europe,Russia,Wine,Imports, 2 015,1000 hl,3999
Europe,Russia,Wine,Production, 2 015,1000 hl,5603
Europe,Russia,Wine,Consumption, 2 016,1000 hl,9370
Europe,Russia,Wine,Exports, 2 016,1000 hl,46
Europe,Russia,Wine,Imports, 2 016,1000 hl,4040
Europe,Russia,Wine,Production, 2 016,1000 hl,5173
Europe,Russia,Wine,Consumption, 2 017,1000 hl,9041
Europe,Russia,Wine,Exports, 2 017,1000 hl,36
Europe,Russia,Wine,Imports, 2 017,1000 hl,4470
Europe,Russia,Wine,Production, 2 017,1000 hl,4481
Europe,Russia,Wine,Consumption, 2 018,1000 hl,8615
Europe,Russia,Wine,Exports, 2 018,1000 hl,33
Europe,Russia,Wine,Imports, 2 018,1000 hl,4054
Europe,Russia,Wine,Production, 2 018,1000 hl,4293
Europe,Russia,Wine,Consumption, 2 019,1000 hl,8682
Europe,Russia,Wine,Exports, 2 019,1000 hl,45
Europe,Russia,Wine,Imports, 2 019,1000 hl,3490
Europe,Russia,Wine,Production, 2 019,1000 hl,4620
Europe,Russia,Wine,Consumption, 2 020,1000 hl,8485
Europe,Russia,Wine,Exports, 2 020,1000 hl,53
Europe,Russia,Wine,Imports, 2 020,1000 hl,3456
Europe,Russia,Wine,Production, 2 020,1000 hl,4433
Europe,Russia,Wine,Consumption, 2 021,1000 hl,8069
Europe,Russia,Wine,Exports, 2 021,1000 hl,60
Europe,Russia,Wine,Imports, 2 021,1000 hl,3890
Europe,Russia,Wine,Production, 2 021,1000 hl,4522
Africa,Rwanda,Wine,Consumption, 2 007,1000 hl,1
Africa,Rwanda,Wine,Exports, 2 007,1000 hl,0
Africa,Rwanda,Wine,Imports, 2 007,1000 hl,1
Africa,Rwanda,Wine,Consumption, 2 008,1000 hl,0
Africa,Rwanda,Wine,Exports, 2 008,1000 hl,18
Africa,Rwanda,Wine,Imports, 2 008,1000 hl,3
Africa,Rwanda,Wine,Consumption, 2 009,1000 hl,3
Africa,Rwanda,Wine,Exports, 2 009,1000 hl,0
Africa,Rwanda,Wine,Imports, 2 009,1000 hl,3
Africa,Rwanda,Wine,Consumption, 2 010,1000 hl,3
Africa,Rwanda,Wine,Exports, 2 010,1000 hl,0
Africa,Rwanda,Wine,Imports, 2 010,1000 hl,3
Africa,Rwanda,Wine,Consumption, 2 011,1000 hl,5
Africa,Rwanda,Wine,Exports, 2 011,1000 hl,0
Africa,Rwanda,Wine,Imports, 2 011,1000 hl,5
Africa,Rwanda,Wine,Consumption, 2 012,1000 hl,5
Africa,Rwanda,Wine,Exports, 2 012,1000 hl,0
Africa,Rwanda,Wine,Imports, 2 012,1000 hl,6
Africa,Rwanda,Wine,Consumption, 2 013,1000 hl,6
Africa,Rwanda,Wine,Exports, 2 013,1000 hl,1
Africa,Rwanda,Wine,Imports, 2 013,1000 hl,7
Africa,Rwanda,Wine,Consumption, 2 014,1000 hl,8
Africa,Rwanda,Wine,Exports, 2 014,1000 hl,0
Africa,Rwanda,Wine,Imports, 2 014,1000 hl,9
Africa,Rwanda,Wine,Consumption, 2 015,1000 hl,9
Africa,Rwanda,Wine,Exports, 2 015,1000 hl,0
Africa,Rwanda,Wine,Imports, 2 015,1000 hl,10
Africa,Rwanda,Wine,Consumption, 2 016,1000 hl,12
Africa,Rwanda,Wine,Exports, 2 016,1000 hl,0
Africa,Rwanda,Wine,Imports, 2 016,1000 hl,14
Africa,Rwanda,Wine,Consumption, 2 017,1000 hl,17
Africa,Rwanda,Wine,Exports, 2 017,1000 hl,1
Africa,Rwanda,Wine,Imports, 2 017,1000 hl,21
Africa,Rwanda,Wine,Consumption, 2 018,1000 hl,17
Africa,Rwanda,Wine,Exports, 2 018,1000 hl,3
Africa,Rwanda,Wine,Imports, 2 018,1000 hl,17
Africa,Rwanda,Wine,Consumption, 2 019,1000 hl,15
Africa,Rwanda,Wine,Exports, 2 019,1000 hl,5
Africa,Rwanda,Wine,Imports, 2 019,1000 hl,20
Africa,Rwanda,Wine,Consumption, 2 020,1000 hl,17
Africa,Rwanda,Wine,Exports, 2 020,1000 hl,3
Africa,Rwanda,Wine,Imports, 2 020,1000 hl,22
Africa,Rwanda,Wine,Consumption, 2 021,1000 hl,17
Africa,Rwanda,Wine,Exports, 2 021,1000 hl,3
Africa,Rwanda,Wine,Imports, 2 021,1000 hl,19
Africa,Saint Helena,Wine,Consumption, 2 007,1000 hl,0
Africa,Saint Helena,Wine,Imports, 2 007,1000 hl,0
Africa,Saint Helena,Wine,Consumption, 2 008,1000 hl,1
Africa,Saint Helena,Wine,Imports, 2 008,1000 hl,1
Africa,Saint Helena,Wine,Consumption, 2 009,1000 hl,0
Africa,Saint Helena,Wine,Imports, 2 009,1000 hl,0
Africa,Saint Helena,Wine,Consumption, 2 010,1000 hl,0
Africa,Saint Helena,Wine,Imports, 2 010,1000 hl,0
Africa,Saint Helena,Wine,Consumption, 2 011,1000 hl,1
Africa,Saint Helena,Wine,Imports, 2 011,1000 hl,2
Africa,Saint Helena,Wine,Consumption, 2 012,1000 hl,1
Africa,Saint Helena,Wine,Imports, 2 012,1000 hl,0
Africa,Saint Helena,Wine,Consumption, 2 013,1000 hl,0
Africa,Saint Helena,Wine,Imports, 2 013,1000 hl,0
Africa,Saint Helena,Wine,Consumption, 2 014,1000 hl,0
Africa,Saint Helena,Wine,Imports, 2 014,1000 hl,0
Africa,Saint Helena,Wine,Consumption, 2 015,1000 hl,0
Africa,Saint Helena,Wine,Imports, 2 015,1000 hl,0
Africa,Saint Helena,Wine,Consumption, 2 016,1000 hl,0
Africa,Saint Helena,Wine,Imports, 2 016,1000 hl,0
Africa,Saint Helena,Wine,Consumption, 2 017,1000 hl,0
Africa,Saint Helena,Wine,Imports, 2 017,1000 hl,0
Africa,Saint Helena,Wine,Consumption, 2 018,1000 hl,0
Africa,Saint Helena,Wine,Imports, 2 018,1000 hl,0
Africa,Saint Helena,Wine,Consumption, 2 019,1000 hl,0
Africa,Saint Helena,Wine,Imports, 2 019,1000 hl,0
Africa,Saint Helena,Wine,Consumption, 2 020,1000 hl,0
Africa,Saint Helena,Wine,Imports, 2 020,1000 hl,0
Africa,Saint Helena,Wine,Consumption, 2 021,1000 hl,0
Africa,Saint Helena,Wine,Imports, 2 021,1000 hl,0
America,Saint Kitts and Nevis,Wine,Consumption, 2 007,1000 hl,3
America,Saint Kitts and Nevis,Wine,Exports, 2 007,1000 hl,0
America,Saint Kitts and Nevis,Wine,Imports, 2 007,1000 hl,3
America,Saint Kitts and Nevis,Wine,Consumption, 2 008,1000 hl,3
America,Saint Kitts and Nevis,Wine,Exports, 2 008,1000 hl,0
America,Saint Kitts and Nevis,Wine,Imports, 2 008,1000 hl,3
America,Saint Kitts and Nevis,Wine,Consumption, 2 009,1000 hl,3
America,Saint Kitts and Nevis,Wine,Exports, 2 009,1000 hl,0
America,Saint Kitts and Nevis,Wine,Imports, 2 009,1000 hl,3
America,Saint Kitts and Nevis,Wine,Consumption, 2 010,1000 hl,2
America,Saint Kitts and Nevis,Wine,Exports, 2 010,1000 hl,0
America,Saint Kitts and Nevis,Wine,Imports, 2 010,1000 hl,2
America,Saint Kitts and Nevis,Wine,Consumption, 2 011,1000 hl,2
America,Saint Kitts and Nevis,Wine,Exports, 2 011,1000 hl,0
America,Saint Kitts and Nevis,Wine,Imports, 2 011,1000 hl,1
America,Saint Kitts and Nevis,Wine,Consumption, 2 012,1000 hl,1
America,Saint Kitts and Nevis,Wine,Exports, 2 012,1000 hl,0
America,Saint Kitts and Nevis,Wine,Imports, 2 012,1000 hl,2
America,Saint Kitts and Nevis,Wine,Consumption, 2 013,1000 hl,2
America,Saint Kitts and Nevis,Wine,Exports, 2 013,1000 hl,0
America,Saint Kitts and Nevis,Wine,Imports, 2 013,1000 hl,2
America,Saint Kitts and Nevis,Wine,Consumption, 2 014,1000 hl,2
America,Saint Kitts and Nevis,Wine,Exports, 2 014,1000 hl,0
America,Saint Kitts and Nevis,Wine,Imports, 2 014,1000 hl,1
America,Saint Kitts and Nevis,Wine,Consumption, 2 015,1000 hl,2
America,Saint Kitts and Nevis,Wine,Exports, 2 015,1000 hl,0
America,Saint Kitts and Nevis,Wine,Imports, 2 015,1000 hl,2
America,Saint Kitts and Nevis,Wine,Consumption, 2 016,1000 hl,3
America,Saint Kitts and Nevis,Wine,Exports, 2 016,1000 hl,0
America,Saint Kitts and Nevis,Wine,Imports, 2 016,1000 hl,3
America,Saint Kitts and Nevis,Wine,Consumption, 2 017,1000 hl,3
America,Saint Kitts and Nevis,Wine,Exports, 2 017,1000 hl,0
America,Saint Kitts and Nevis,Wine,Imports, 2 017,1000 hl,3
America,Saint Kitts and Nevis,Wine,Consumption, 2 018,1000 hl,2
America,Saint Kitts and Nevis,Wine,Exports, 2 018,1000 hl,0
America,Saint Kitts and Nevis,Wine,Imports, 2 018,1000 hl,2
America,Saint Kitts and Nevis,Wine,Consumption, 2 019,1000 hl,2
America,Saint Kitts and Nevis,Wine,Exports, 2 019,1000 hl,0
America,Saint Kitts and Nevis,Wine,Imports, 2 019,1000 hl,3
America,Saint Kitts and Nevis,Wine,Consumption, 2 020,1000 hl,2
America,Saint Kitts and Nevis,Wine,Exports, 2 020,1000 hl,0
America,Saint Kitts and Nevis,Wine,Imports, 2 020,1000 hl,1
America,Saint Kitts and Nevis,Wine,Consumption, 2 021,1000 hl,2
America,Saint Kitts and Nevis,Wine,Exports, 2 021,1000 hl,0
America,Saint Kitts and Nevis,Wine,Imports, 2 021,1000 hl,1
America,Saint Lucia,Wine,Consumption, 2 007,1000 hl,15
America,Saint Lucia,Wine,Exports, 2 007,1000 hl,0
America,Saint Lucia,Wine,Imports, 2 007,1000 hl,16
America,Saint Lucia,Wine,Consumption, 2 008,1000 hl,9
America,Saint Lucia,Wine,Exports, 2 008,1000 hl,8
America,Saint Lucia,Wine,Imports, 2 008,1000 hl,18
